"commitDate","armSkuName","armRegionName","meterId","retailPrice"
"2022-04-16 23:02:42","Standard_DS2_v2","eastus","0ec31687-a8d0-58bb-9395-746597e224d1","0.057276"
"2022-04-16 23:02:42","Standard_DS2_v2","eastus2","33be70e9-c29c-5ebc-a142-af93232770ac","0.045338"
"2022-04-16 23:02:42","Standard_DS2_v2","northcentralus","dc0ea18e-4031-5f62-9899-f7ac92a6862b","0.027039"
"2022-04-16 23:02:42","Standard_DS2_v2","southcentralus","22086abb-8e5b-54e2-b733-004bedec62b4","0.023914"
"2022-04-16 23:02:42","Standard_DS2_v2","westcentralus","cb918464-e805-5641-8e67-2da84f97b6cb","0.014859"
"2022-04-16 23:02:42","Standard_DS2_v2","westus","5c6b735f-9aa8-5814-8dbd-fdc8a5cdb274","0.019754"
"2022-04-16 23:02:42","Standard_DS2_v2","westus2","a835b2ae-f49a-5cb3-8452-fc9ed4f5a431","0.044836"
"2022-04-16 23:02:42","Standard_DS2_v2","westus3","5b1f2ba1-4b3e-5c12-acd7-8deea8db2887","0.019754"
"2022-04-16 23:02:42","Standard_DS3","canadacentral","3d8229cb-995e-5e84-ac1a-9429d13f55fd","0.032142"
"2022-04-16 23:02:42","Standard_DS3","centralus","20c2c9c1-8b37-5f82-8c9a-342d975abcbf","0.037268"
"2022-04-16 23:02:42","Standard_DS3","eastus","a67191be-11c5-5828-b931-6849adcdaa65","0.03311"
"2022-04-16 23:02:42","Standard_DS3","eastus2","ce86d808-813a-53a9-b381-823811778b8b","0.02881"
"2022-04-16 23:02:42","Standard_DS3","northcentralus","35f7f210-0a97-56a9-a091-ccc2fb028e38","0.03311"
"2022-04-16 23:02:42","Standard_DS3","southcentralus","64a91821-dae8-51af-a515-00d5c9740b0f","0.02881"
"2022-04-16 23:02:42","Standard_DS3","westus","0634c104-ebfe-5b5c-a09b-5bc959fde864","0.03311"
"2022-04-16 23:02:42","Standard_DS3","westus3","aea2b709-80fd-5c27-bc12-23c1672d2f76","0.03311"
"2022-04-16 23:02:42","Standard_DS3_v2","canadacentral","6a7b5a4c-9c0d-5137-83d3-0778448e1d65","0.039508"
"2022-04-16 23:02:42","Standard_DS3_v2","canadaeast","7e3b911e-d7cb-58b4-a624-d718c9a0975d","0.039508"
"2022-04-16 23:02:42","Standard_DS3_v2","centralus","99ba33e1-a3c4-5ded-a5bc-b9da951cdf0c","0.051978"
"2022-04-16 23:02:42","Standard_DS3_v2","eastus","08ca1bbe-84c0-546a-bdcd-0523d361ceed","0.114944"
"2022-04-16 23:02:42","Standard_DS3_v2","eastus2","9bacb435-e043-5929-a37d-34cf3cb0418e","0.091073"
"2022-04-16 23:02:42","Standard_DS3_v2","northcentralus","21b05c58-3204-55ca-a543-94516ed0bc5c","0.054264"
"2022-04-16 23:02:42","Standard_DS3_v2","southcentralus","6b0bb3a7-a3ff-5f0c-9404-429c58232335","0.047828"
"2022-04-16 23:02:42","Standard_DS3_v2","westcentralus","45c86675-4b8a-5191-a921-feaf9a81ca6e","0.029718"
"2022-04-16 23:02:42","Standard_DS3_v2","westus","9b922657-b405-5e20-9d58-f4d2ed37e3e8","0.039367"
"2022-04-16 23:02:42","Standard_DS3_v2","westus2","2233a9f5-9b17-5eac-bd70-2449d2c193c3","0.090066"
"2022-04-16 23:02:42","Standard_DS3_v2","westus3","a6216bd0-dff3-5003-be5a-31d527f5364e","0.039508"
"2022-04-16 23:02:42","Standard_DS4","canadacentral","15453e24-e531-54be-b0cf-b83b9e12e959","0.064178"
"2022-04-16 23:02:42","Standard_DS4","centralus","2a05335a-3aa8-578f-8a6e-4e2986bb89c2","0.074536"
"2022-04-16 23:02:42","Standard_DS4","eastus","3fab4f32-d12f-534d-b857-aea8d74f72f4","0.06622"
"2022-04-16 23:02:42","Standard_DS4","eastus2","b07ad223-36d2-5ff0-8367-dc96fbc29700","0.05762"
"2022-04-16 23:02:42","Standard_DS4","northcentralus","f5464423-90a1-55d9-96ff-a6a4f0ee313e","0.06622"
"2022-04-16 23:02:42","Standard_DS4","southcentralus","49b0a0d8-d5e6-5e50-8dff-ed934ce55894","0.05762"
"2022-04-16 23:02:42","Standard_DS4","westus","1924fa81-8f2b-5018-8768-ab927c50a6f9","0.06622"
"2022-04-16 23:02:42","Standard_DS4","westus3","79c776ca-96f7-529d-b637-a3ed929fe99f","0.06622"
"2022-04-16 23:02:42","Standard_DS4_v2","canadacentral","07a336eb-52a8-57ea-a6ab-fa27a2373363","0.079016"
"2022-04-16 23:02:42","Standard_DS4_v2","canadaeast","ae3ecb2a-7789-5c07-be4d-e76c1653b840","0.079016"
"2022-04-16 23:02:42","Standard_DS4_v2","centralus","f123fd0f-e06a-58cb-8aae-d3ff7d50ee57","0.103779"
"2022-04-16 23:02:42","Standard_DS4_v2","eastus","84fb3523-50d3-57fe-9c98-a0756d0acd46","0.229496"
"2022-04-16 23:02:42","Standard_DS4_v2","eastus2","9bada905-decc-5915-885c-3d666bfbdbe3","0.182147"
"2022-04-16 23:02:42","Standard_DS4_v2","northcentralus","a9616c50-efef-53f4-bf6e-fb45582e3eef","0.108342"
"2022-04-16 23:02:42","Standard_DS4_v2","southcentralus","f14c4f11-43ae-5855-a38f-0eb0e4a3f024","0.095845"
"2022-04-16 23:02:42","Standard_DS4_v2","westcentralus","f2225e3e-a72b-592a-970d-7c6391061e59","0.059553"
"2022-04-16 23:02:42","Standard_DS4_v2","westus","682679f7-a674-5339-ab06-19843a345596","0.078875"
"2022-04-16 23:02:42","Standard_DS4_v2","westus2","fc942f3a-5c86-50b7-a934-820a777c7094","0.180131"
"2022-04-16 23:02:42","Standard_DS4_v2","westus3","7fb7e720-8c74-54a8-950b-79916109300f","0.078875"
"2022-04-16 23:02:42","Standard_E2as_v4","centralus","3354b889-1bb0-526d-a90f-5a5959eb6073","0.015265"
"2022-04-16 23:02:42","Standard_E2as_v4","eastus","27c24dc0-a2e4-5f40-9404-51c9e5928b98","0.019543"
